title,descrpition,Themes,Data Type,Data Sub-type,licence,publisher.name,publisher.mbox,contactPoint.fn,contactPoint.hasPhone,contactPoint.hasEmail,landingPage,temporal range,temporal start,temporal end,spatial,depth,distribution.0.downloadURL,distribution.0.title
HS31 Chatham Islands,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS31 Chatham Islands,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Bathymetry_Raw Bathymetry
HS31 Chatham Islands,Raw Seafloor reflectance collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Seafloor reflectance/ backscatter,Raw Seafloor reflectance,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Seafloor reflectance/ backscatter_Raw Seafloor reflectance
HS31 Chatham Islands,Raw Sound Velocity Profiles and Temperature collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles and Temperature,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles and Temperature
HS31 Chatham Islands,Report of Survey collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Survey_Report_Report of Survey
HS31 Chatham Islands,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Bathymetry_Sounding Sort
HS31 Chatham Islands,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Fairsheets_Standard Sheets
HS31 Chatham Islands,Sun Illuminated Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Fairsheets,Sun Illuminated Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Fairsheets_Sun Illuminated Sheets
HS31 Chatham Islands,Tide Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Chatham Islands between 01-12-2010 and 15-04-2011.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,01-12-2010-15-04-2011,01-12-2010,15-04-2011,Chatham Islands,variable,None,HS31 Chatham Islands_Hydrography_Sea level_Tide Data
HS30 Hen & Chicken Islands,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Fairsheets_Ancilliary Sheets
HS30 Hen & Chicken Islands,Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Survey_Data Pack_Calibrations Data
HS30 Hen & Chicken Islands,Coastline collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Sea level_Coastline
HS30 Hen & Chicken Islands,Index Sheet Information collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Fairsheets,Index Sheet Information,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Fairsheets_Index Sheet Information
HS30 Hen & Chicken Islands,Miscellaneous Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Fairsheets,Miscellaneous Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Fairsheets_Miscellaneous Sheets
HS30 Hen & Chicken Islands,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Bathymetry_Processed Bathymetry
HS30 Hen & Chicken Islands,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Bathymetry_Raw Bathymetry
HS30 Hen & Chicken Islands,Raw Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles
HS30 Hen & Chicken Islands,Report of Survey collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Survey_Report_Report of Survey
HS30 Hen & Chicken Islands,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Bathymetry_Sounding Sort
HS30 Hen & Chicken Islands,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Fairsheets_Standard Sheets
HS30 Hen & Chicken Islands,Tide Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Hydrography_Sea level_Tide Data
HS30 Hen & Chicken Islands,Wrecks and Obstructions Data collected as part of LINZ commissioned hydrographic survey using a singlebeam echosounder in the Hen & Chicken Islands between 26-04-2010 and 18-06-2010.,Infrastructure,Hazards,Wrecks and Obstructions Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,26-04-2010-18-06-2010,26-04-2010,18-06-2010,Hen & Chicken Islands,variable,None,HS30 Hen & Chicken Islands_Infrastructure_Hazards_Wrecks and Obstructions Data
HS29 Poor Knights Islands,Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Fairsheets_Ancilliary Sheets
HS29 Poor Knights Islands,Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Bathymetry_Bathymetric Contours
HS29 Poor Knights Islands,Processed Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Bathymetry,Processed Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Bathymetry_Processed Bathymetry
HS29 Poor Knights Islands,Processed Gridded Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Bathymetry,Processed Gridded Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Bathymetry_Processed Gridded Bathymetry
HS29 Poor Knights Islands,Raw Bathymetry collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Bathymetry,Raw Bathymetry,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Bathymetry_Raw Bathymetry
HS29 Poor Knights Islands,Raw Sound Velocity Profiles collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Oceanographic observations,Raw Sound Velocity Profiles,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Oceanographic observations_Raw Sound Velocity Profiles
HS29 Poor Knights Islands,Report of Survey collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Survey,Report,Report of Survey,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Survey_Report_Report of Survey
HS29 Poor Knights Islands,Sounding Sort collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Bathymetry,Sounding Sort,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Bathymetry_Sounding Sort
HS29 Poor Knights Islands,Standard Sheets collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Fairsheets,Standard Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Fairsheets_Standard Sheets
HS29 Poor Knights Islands,Tide Data collected as part of LINZ commissioned hydrographic survey using a multibeam echosounder in the Poor Knights Islands between 19-07-2009 and 21-07-2009.,Hydrography,Sea level,Tide Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,19-07-2009-21-07-2009,19-07-2009,21-07-2009,Poor Knights Islands,variable,None,HS29 Poor Knights Islands_Hydrography_Sea level_Tide Data
HS28 Paterson Inlet,"Ancilliary Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Stewart Island, Paterson Inlet, between 27-10-2008 and 20-03-2009.",Hydrography,Fairsheets,Ancilliary Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,27-10-2008-20-03-2009,27-10-2008,20-03-2009,Paterson Inlet,variable,None,HS28 Paterson Inlet_Hydrography_Fairsheets_Ancilliary Sheets
HS28 Paterson Inlet,"Bathymetric Contours collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Stewart Island, Paterson Inlet, between 27-10-2008 and 20-03-2009.",Hydrography,Bathymetry,Bathymetric Contours,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,27-10-2008-20-03-2009,27-10-2008,20-03-2009,Paterson Inlet,variable,None,HS28 Paterson Inlet_Hydrography_Bathymetry_Bathymetric Contours
HS28 Paterson Inlet,"Calibrations Data collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Stewart Island, Paterson Inlet, between 27-10-2008 and 20-03-2009.",Survey,Data Pack,Calibrations Data,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,27-10-2008-20-03-2009,27-10-2008,20-03-2009,Paterson Inlet,variable,None,HS28 Paterson Inlet_Survey_Data Pack_Calibrations Data
HS28 Paterson Inlet,"Coastline collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Stewart Island, Paterson Inlet, between 27-10-2008 and 20-03-2009.",Hydrography,Sea level,Coastline,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,27-10-2008-20-03-2009,27-10-2008,20-03-2009,Paterson Inlet,variable,None,HS28 Paterson Inlet_Hydrography_Sea level_Coastline
HS28 Paterson Inlet,"Colour Depth Encoded Sheets collected as part of LINZ commissioned hydrographic survey using a singlebeam and multibeam echosounders in Stewart Island, Paterson Inlet, between 27-10-2008 and 20-03-2009.",Hydrography,Fairsheets,Colour Depth Encoded Sheets,CC-BY-4.0,LINZ,hydro@linz.govt.nz,Hydrography Team,044600110,hydro@linz.govt.nz,https://data.linz.govt.nz,27-10-2008-20-03-2009,27-10-2008,20-03-2009,Paterson Inlet,variable,None,HS28 Paterson Inlet_Hydrography_Fairsheets_Colour Depth Encoded Sheets
